Neighbourhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Budarpur,28.47762000000006,77.06952000000007,The Monk,28.463142122986653,77.04903695574885,Chinese Restaurant
Budarpur,28.47762000000006,77.06952000000007,Another Fine Day Cafe,28.454797838060543,77.09748507647214,Bistro
Budarpur,28.47762000000006,77.06952000000007,Cilantro,28.50092086898358,77.08936302856068,Restaurant
Budarpur,28.47762000000006,77.06952000000007,Hyatt Place,28.500691773371567,77.06700660865066,Bed & Breakfast
Budarpur,28.47762000000006,77.06952000000007,Chokola,28.4493681607215,77.07999600697141,Dessert Shop
Budarpur,28.47762000000006,77.06952000000007,Oh calcutta,28.495203815541032,77.08866128148075,Asian Restaurant
Budarpur,28.47762000000006,77.06952000000007,Amaranta,28.50182832054666,77.08810683831236,Seafood Restaurant
Budarpur,28.47762000000006,77.06952000000007,Dana Choga,28.482303223839725,77.04953618403329,Indian Restaurant
Budarpur,28.47762000000006,77.06952000000007,Chaayos,28.509575502716977,77.0713722986773,Tea Room
Budarpur,28.47762000000006,77.06952000000007,China Club,28.48028291707177,77.10221820950966,Chinese Restaurant
Budarpur,28.47762000000006,77.06952000000007,Nando's,28.49551662585178,77.08884662333789,Portuguese Restaurant
Budarpur,28.47762000000006,77.06952000000007,Chili's,28.50210107517323,77.0976207918191,American Restaurant
Budarpur,28.47762000000006,77.06952000000007,The Belvedere,28.50184046228228,77.08817364423577,French Restaurant
Budarpur,28.47762000000006,77.06952000000007,Tunday Kababi,28.47110517740906,77.10195780797898,Indian Restaurant
Budarpur,28.47762000000006,77.06952000000007,Orange Chopsticks,28.50960951820145,77.07143267422856,Thai Restaurant
Budarpur,28.47762000000006,77.06952000000007,Dunkin',28.503969788417628,77.09708320096625,Donut Shop
Budarpur,28.47762000000006,77.06952000000007,Sameer Qureshi,28.46620844985384,77.09886214914994,BBQ Joint
Budarpur,28.47762000000006,77.06952000000007,Om Sweets,28.4736156184153,77.04798828192092,Indian Restaurant
Budarpur,28.47762000000006,77.06952000000007,Bikanerwala,28.469620334659687,77.03628259892638,Indian Restaurant
Budarpur,28.47762000000006,77.06952000000007,Karim's,28.480103829990387,77.04770522644316,Mughlai Restaurant
Budarpur,28.47762000000006,77.06952000000007,Jamie's Italian,28.504428906063072,77.09683480765626,Italian Restaurant
Budarpur,28.47762000000006,77.06952000000007,Subway,28.45417068984416,77.05136099853962,Sandwich Place
Budarpur,28.47762000000006,77.06952000000007,Om Sweets & Snacks,28.452976988997865,77.05055472219098,Indian Sweet Shop
Budarpur,28.47762000000006,77.06952000000007,Cafe Coffee Day (CCD),28.47826211194333,77.04645969831232,Coffee Shop
Carterpuri,28.500680558666836,77.05226630492518,Chaayos,28.509575502716977,77.0713722986773,Tea Room
Carterpuri,28.500680558666836,77.05226630492518,Hyatt Place,28.500691773371567,77.06700660865066,Bed & Breakfast
Carterpuri,28.500680558666836,77.05226630492518,Orange Chopsticks,28.50960951820145,77.07143267422856,Thai Restaurant
Carterpuri,28.500680558666836,77.05226630492518,au bon pain,28.494842329983253,77.0884207850353,Café
Carterpuri,28.500680558666836,77.05226630492518,Pita Pit,28.495091548084687,77.08853413795057,Falafel Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Starbucks,28.49576647397634,77.0889464116814,Coffee Shop
Carterpuri,28.500680558666836,77.05226630492518,Om Sweets,28.51073395159732,77.04829820764809,Dessert Shop
Carterpuri,28.500680558666836,77.05226630492518,Saffron,28.500975384990568,77.08931910128075,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Hard Rock Cafe Gurgaon,28.4936018,77.088325,American Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Tau's Cafe & Lassi Bar,28.511625928709964,77.04158323579921,Café
Carterpuri,28.500680558666836,77.05226630492518,Three Sixty One,28.501974770492165,77.08818331998025,Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Farzi Cafe,28.4951679947781,77.08863783102005,Bistro
Carterpuri,28.500680558666836,77.05226630492518,Amici Cafe,28.495684970049822,77.08891691328957,Italian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Burma Burma,28.494775597417373,77.08840003629125,Burmese Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Al Zaitoon,28.4957577675248,77.0889756392799,Middle Eastern Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Roots - Cafe in the Park,28.469499756589546,77.06826400756138,Café
Carterpuri,28.500680558666836,77.05226630492518,Dana Choga,28.482303223839725,77.04953618403329,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Swagath Restaurant & Bar,28.46998340735945,77.06293189971409,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Cilantro,28.50092086898358,77.08936302856068,Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Sutra,28.49484090179607,77.08831915785693,Gastropub
Carterpuri,28.500680558666836,77.05226630492518,Amaranta,28.50182832054666,77.08810683831236,Seafood Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Prego @ The Westin Gurgaon,28.476926081242144,77.07077879942365,Italian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,21 Gun Salute,28.468322781634438,77.06317428587096,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,The Belvedere,28.50184046228228,77.08817364423577,French Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Haldirams,28.480683564363655,77.08020016769409,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Oh calcutta,28.495203815541032,77.08866128148075,Asian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,McDonald's,28.50520329238104,77.03778066069094,Fast Food Restaurant
Carterpuri,28.500680558666836,77.05226630492518,The Firefly Biztro,28.468760637006525,77.06714718457562,Café
Carterpuri,28.500680558666836,77.05226630492518,Nando's,28.49551662585178,77.08884662333789,Portuguese Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Mamagoto,28.467691442926334,77.06413271506175,Thai Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Bikanerwala,28.469620334659687,77.03628259892638,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,"Brix, Street Bar & Rock Cafe",28.46822143501739,77.06270429940967,Diner
Carterpuri,28.500680558666836,77.05226630492518,Karim's,28.480103829990387,77.04770522644316,Mughlai Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Om Sweets,28.4736156184153,77.04798828192092,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Bikanervala,28.468819157118112,77.06346197645392,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Wild Fire,28.46832048994275,77.05964223659062,Brazilian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Fruit Forest,28.468750945783167,77.0635486907545,Deli / Bodega
Carterpuri,28.500680558666836,77.05226630492518,Domino's Pizza,28.51,77.041,Pizza Place
Carterpuri,28.500680558666836,77.05226630492518,궁 Gung The Palace,28.468465070782482,77.06249103944215,Korean Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Cafe Coffee Day (CCD),28.468912479214254,77.06218041661162,Café
Carterpuri,28.500680558666836,77.05226630492518,Starbucks,28.468578687113126,77.06321190246996,Coffee Shop
Carterpuri,28.500680558666836,77.05226630492518,Oberoi Biryani,28.482318,77.049134,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Cafe Coffee Day (CCD),28.47826211194333,77.04645969831232,Coffee Shop
Carterpuri,28.500680558666836,77.05226630492518,Café G,28.46833079550173,77.05957529891124,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,McDonald's,28.468322905284253,77.0631954113615,Fast Food Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Culture Gully,28.468218983475065,77.06964182778495,Food Court
Carterpuri,28.500680558666836,77.05226630492518,Barista,28.466812232589188,77.05821998600106,Café
Carterpuri,28.500680558666836,77.05226630492518,Wendy’s,28.469318,77.062834,Fast Food Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Domino's Pizza,28.47395463713842,77.04769238401109,Pizza Place
Carterpuri,28.500680558666836,77.05226630492518,Gulab Restaurant,28.472236922481688,77.05257687172768,Dessert Shop
Carterpuri,28.500680558666836,77.05226630492518,"Madras Restaurant, Old Delhi Road, Gurgaon",28.476819674296625,77.04589685986507,Indian Restaurant
Carterpuri,28.500680558666836,77.05226630492518,Pind Balluchi,28.513279892829694,77.02487943182253,Indian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Binge Bakery,28.47120009002552,77.10206156244745,Bakery
Chakkarpur,28.470560000000035,77.09608000000003,Cafe Delhi Heights,28.46820072391548,77.08378617082396,Café
Chakkarpur,28.470560000000035,77.09608000000003,Cafe Di Ghent,28.468248362697366,77.08291804597158,Café
Chakkarpur,28.470560000000035,77.09608000000003,Di Ghent Boulangerie,28.46840079013386,77.08341954863492,Bagel Shop
Chakkarpur,28.470560000000035,77.09608000000003,Biryani Blues,28.462280435793986,77.08723313282005,Indian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Sakley's Mountain Cafe,28.46758368316033,77.08169497501491,Café
Chakkarpur,28.470560000000035,77.09608000000003,The Pasta Bowl Company,28.468166837232534,77.08337968660106,Italian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Fat Lulu's,28.46798754842916,77.0829322455519,Italian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Fat Lulu's,28.467555017176956,77.08155051421342,Pizza Place
Chakkarpur,28.470560000000035,77.09608000000003,Cafe Bali Hai,28.46835525641097,77.08343205234351,Asian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Another Fine Day Cafe,28.454797838060543,77.09748507647214,Bistro
Chakkarpur,28.470560000000035,77.09608000000003,Tunday Kababi,28.47110517740906,77.10195780797898,Indian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,China Club,28.48028291707177,77.10221820950966,Chinese Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Sameer Qureshi,28.46620844985384,77.09886214914994,BBQ Joint
Chakkarpur,28.470560000000035,77.09608000000003,Cafe Wanderlust,28.467021916821494,77.08168061763418,Café
Chakkarpur,28.470560000000035,77.09608000000003,au bon pain,28.494842329983253,77.0884207850353,Café
Chakkarpur,28.470560000000035,77.09608000000003,Pita Pit,28.495091548084687,77.08853413795057,Falafel Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,The Joint An Addiction,28.46759593690231,77.08150591845121,Burger Joint
Chakkarpur,28.470560000000035,77.09608000000003,Pintxo,28.46760694781194,77.08177224611548,Tapas Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Starbucks,28.49576647397634,77.0889464116814,Coffee Shop
Chakkarpur,28.470560000000035,77.09608000000003,sibang bakery,28.448049791619884,77.09928379906945,Bakery
Chakkarpur,28.470560000000035,77.09608000000003,Hard Rock Cafe Gurgaon,28.4936018,77.088325,American Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Roots - Cafe in the Park,28.469499756589546,77.06826400756138,Café
Chakkarpur,28.470560000000035,77.09608000000003,Farzi Cafe,28.4951679947781,77.08863783102005,Bistro
Chakkarpur,28.470560000000035,77.09608000000003,Haldirams,28.480683564363655,77.08020016769409,Indian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Amici Cafe,28.495684970049822,77.08891691328957,Italian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Burma Burma,28.494775597417373,77.08840003629125,Burmese Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Al Zaitoon,28.4957577675248,77.0889756392799,Middle Eastern Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Saffron,28.500975384990568,77.08931910128075,Indian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Sutra,28.49484090179607,77.08831915785693,Gastropub
Chakkarpur,28.470560000000035,77.09608000000003,Chokola,28.4493681607215,77.07999600697141,Dessert Shop
Chakkarpur,28.470560000000035,77.09608000000003,Starbucks,28.458761436516035,77.07251887458456,Coffee Shop
Chakkarpur,28.470560000000035,77.09608000000003,Chili's,28.50210107517323,77.0976207918191,American Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Swagath Restaurant & Bar,28.46998340735945,77.06293189971409,Indian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Three Sixty One,28.501974770492165,77.08818331998025,Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Prego @ The Westin Gurgaon,28.476926081242144,77.07077879942365,Italian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,The Firefly Biztro,28.468760637006525,77.06714718457562,Café
Chakkarpur,28.470560000000035,77.09608000000003,Cilantro,28.50092086898358,77.08936302856068,Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Hachi Ba,28.439399938923213,77.10414512762462,Tibetan Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,21 Gun Salute,28.468322781634438,77.06317428587096,Indian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Oh calcutta,28.495203815541032,77.08866128148075,Asian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Nando's,28.49551662585178,77.08884662333789,Portuguese Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Amaranta,28.50182832054666,77.08810683831236,Seafood Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Cafe Delhi Heights,28.50439153662343,77.0969667233774,American Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Dunkin',28.503969788417628,77.09708320096625,Donut Shop
Chakkarpur,28.470560000000035,77.09608000000003,Mamagoto,28.467691442926334,77.06413271506175,Thai Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Subway,28.443411069674664,77.10099586398195,Sandwich Place
Chakkarpur,28.470560000000035,77.09608000000003,The Belvedere,28.50184046228228,77.08817364423577,French Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Domino's Pizza,28.471910827866473,77.10261663290362,Pizza Place
Chakkarpur,28.470560000000035,77.09608000000003,The Coffee Bean & Tea Leaf,28.504277770378753,77.09707005646672,Café
Chakkarpur,28.470560000000035,77.09608000000003,"Brix, Street Bar & Rock Cafe",28.46822143501739,77.06270429940967,Diner
Chakkarpur,28.470560000000035,77.09608000000003,Jamie's Italian,28.504428906063072,77.09683480765626,Italian Restaurant
Chakkarpur,28.470560000000035,77.09608000000003,Diya,28.505623388718327,77.09673287029904,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,Roots - Cafe in the Park,28.469499756589546,77.06826400756138,Café
Chapera,28.47762000000006,77.06952000000007,Cafe Di Ghent,28.468248362697366,77.08291804597158,Café
Chapera,28.47762000000006,77.06952000000007,Sakley's Mountain Cafe,28.46758368316033,77.08169497501491,Café
Chapera,28.47762000000006,77.06952000000007,Prego @ The Westin Gurgaon,28.476926081242144,77.07077879942365,Italian Restaurant
Chapera,28.47762000000006,77.06952000000007,Di Ghent Boulangerie,28.46840079013386,77.08341954863492,Bagel Shop
Chapera,28.47762000000006,77.06952000000007,Cafe Delhi Heights,28.46820072391548,77.08378617082396,Café
Chapera,28.47762000000006,77.06952000000007,Swagath Restaurant & Bar,28.46998340735945,77.06293189971409,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,Fat Lulu's,28.467555017176956,77.08155051421342,Pizza Place
Chapera,28.47762000000006,77.06952000000007,The Pasta Bowl Company,28.468166837232534,77.08337968660106,Italian Restaurant
Chapera,28.47762000000006,77.06952000000007,Fat Lulu's,28.46798754842916,77.0829322455519,Italian Restaurant
Chapera,28.47762000000006,77.06952000000007,21 Gun Salute,28.468322781634438,77.06317428587096,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,The Firefly Biztro,28.468760637006525,77.06714718457562,Café
Chapera,28.47762000000006,77.06952000000007,Cafe Bali Hai,28.46835525641097,77.08343205234351,Asian Restaurant
Chapera,28.47762000000006,77.06952000000007,Haldirams,28.480683564363655,77.08020016769409,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,au bon pain,28.494842329983253,77.0884207850353,Café
Chapera,28.47762000000006,77.06952000000007,Pita Pit,28.495091548084687,77.08853413795057,Falafel Restaurant
Chapera,28.47762000000006,77.06952000000007,Biryani Blues,28.462280435793986,77.08723313282005,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,Cafe Wanderlust,28.467021916821494,77.08168061763418,Café
Chapera,28.47762000000006,77.06952000000007,Starbucks,28.49576647397634,77.0889464116814,Coffee Shop
Chapera,28.47762000000006,77.06952000000007,Hard Rock Cafe Gurgaon,28.4936018,77.088325,American Restaurant
Chapera,28.47762000000006,77.06952000000007,Mamagoto,28.467691442926334,77.06413271506175,Thai Restaurant
Chapera,28.47762000000006,77.06952000000007,The Joint An Addiction,28.46759593690231,77.08150591845121,Burger Joint
Chapera,28.47762000000006,77.06952000000007,Pintxo,28.46760694781194,77.08177224611548,Tapas Restaurant
Chapera,28.47762000000006,77.06952000000007,"Brix, Street Bar & Rock Cafe",28.46822143501739,77.06270429940967,Diner
Chapera,28.47762000000006,77.06952000000007,Farzi Cafe,28.4951679947781,77.08863783102005,Bistro
Chapera,28.47762000000006,77.06952000000007,Starbucks,28.458761436516035,77.07251887458456,Coffee Shop
Chapera,28.47762000000006,77.06952000000007,Burma Burma,28.494775597417373,77.08840003629125,Burmese Restaurant
Chapera,28.47762000000006,77.06952000000007,Saffron,28.500975384990568,77.08931910128075,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,Amici Cafe,28.495684970049822,77.08891691328957,Italian Restaurant
Chapera,28.47762000000006,77.06952000000007,Al Zaitoon,28.4957577675248,77.0889756392799,Middle Eastern Restaurant
Chapera,28.47762000000006,77.06952000000007,Sutra,28.49484090179607,77.08831915785693,Gastropub
Chapera,28.47762000000006,77.06952000000007,Binge Bakery,28.47120009002552,77.10206156244745,Bakery
Chapera,28.47762000000006,77.06952000000007,Three Sixty One,28.501974770492165,77.08818331998025,Restaurant
Chapera,28.47762000000006,77.06952000000007,The Monk,28.463142122986653,77.04903695574885,Chinese Restaurant
Chapera,28.47762000000006,77.06952000000007,Another Fine Day Cafe,28.454797838060543,77.09748507647214,Bistro
Chapera,28.47762000000006,77.06952000000007,Cilantro,28.50092086898358,77.08936302856068,Restaurant
Chapera,28.47762000000006,77.06952000000007,Hyatt Place,28.500691773371567,77.06700660865066,Bed & Breakfast
Chapera,28.47762000000006,77.06952000000007,Chokola,28.4493681607215,77.07999600697141,Dessert Shop
Chapera,28.47762000000006,77.06952000000007,Oh calcutta,28.495203815541032,77.08866128148075,Asian Restaurant
Chapera,28.47762000000006,77.06952000000007,Amaranta,28.50182832054666,77.08810683831236,Seafood Restaurant
Chapera,28.47762000000006,77.06952000000007,Dana Choga,28.482303223839725,77.04953618403329,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,Chaayos,28.509575502716977,77.0713722986773,Tea Room
Chapera,28.47762000000006,77.06952000000007,China Club,28.48028291707177,77.10221820950966,Chinese Restaurant
Chapera,28.47762000000006,77.06952000000007,Nando's,28.49551662585178,77.08884662333789,Portuguese Restaurant
Chapera,28.47762000000006,77.06952000000007,Chili's,28.50210107517323,77.0976207918191,American Restaurant
Chapera,28.47762000000006,77.06952000000007,The Belvedere,28.50184046228228,77.08817364423577,French Restaurant
Chapera,28.47762000000006,77.06952000000007,Tunday Kababi,28.47110517740906,77.10195780797898,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,Orange Chopsticks,28.50960951820145,77.07143267422856,Thai Restaurant
Chapera,28.47762000000006,77.06952000000007,Dunkin',28.503969788417628,77.09708320096625,Donut Shop
Chapera,28.47762000000006,77.06952000000007,Sameer Qureshi,28.46620844985384,77.09886214914994,BBQ Joint
Chapera,28.47762000000006,77.06952000000007,Om Sweets,28.4736156184153,77.04798828192092,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,Bikanerwala,28.469620334659687,77.03628259892638,Indian Restaurant
Chapera,28.47762000000006,77.06952000000007,Karim's,28.480103829990387,77.04770522644316,Mughlai Restaurant
Chapera,28.47762000000006,77.06952000000007,Jamie's Italian,28.504428906063072,77.09683480765626,Italian Restaurant
Chapera,28.47762000000006,77.06952000000007,Subway,28.45417068984416,77.05136099853962,Sandwich Place
Chapera,28.47762000000006,77.06952000000007,Om Sweets & Snacks,28.452976988997865,77.05055472219098,Indian Sweet Shop
Chapera,28.47762000000006,77.06952000000007,Cafe Coffee Day (CCD),28.47826211194333,77.04645969831232,Coffee Shop
Cheelarh,28.47762000000006,77.06952000000007,Roots - Cafe in the Park,28.469499756589546,77.06826400756138,Café
Cheelarh,28.47762000000006,77.06952000000007,Cafe Di Ghent,28.468248362697366,77.08291804597158,Café
Cheelarh,28.47762000000006,77.06952000000007,Sakley's Mountain Cafe,28.46758368316033,77.08169497501491,Café
Cheelarh,28.47762000000006,77.06952000000007,Prego @ The Westin Gurgaon,28.476926081242144,77.07077879942365,Italian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Di Ghent Boulangerie,28.46840079013386,77.08341954863492,Bagel Shop
Cheelarh,28.47762000000006,77.06952000000007,Cafe Delhi Heights,28.46820072391548,77.08378617082396,Café
Cheelarh,28.47762000000006,77.06952000000007,Swagath Restaurant & Bar,28.46998340735945,77.06293189971409,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Fat Lulu's,28.467555017176956,77.08155051421342,Pizza Place
Cheelarh,28.47762000000006,77.06952000000007,The Pasta Bowl Company,28.468166837232534,77.08337968660106,Italian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Fat Lulu's,28.46798754842916,77.0829322455519,Italian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,21 Gun Salute,28.468322781634438,77.06317428587096,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,The Firefly Biztro,28.468760637006525,77.06714718457562,Café
Cheelarh,28.47762000000006,77.06952000000007,Cafe Bali Hai,28.46835525641097,77.08343205234351,Asian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Haldirams,28.480683564363655,77.08020016769409,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,au bon pain,28.494842329983253,77.0884207850353,Café
Cheelarh,28.47762000000006,77.06952000000007,Pita Pit,28.495091548084687,77.08853413795057,Falafel Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Biryani Blues,28.462280435793986,77.08723313282005,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Cafe Wanderlust,28.467021916821494,77.08168061763418,Café
Cheelarh,28.47762000000006,77.06952000000007,Starbucks,28.49576647397634,77.0889464116814,Coffee Shop
Cheelarh,28.47762000000006,77.06952000000007,Hard Rock Cafe Gurgaon,28.4936018,77.088325,American Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Mamagoto,28.467691442926334,77.06413271506175,Thai Restaurant
Cheelarh,28.47762000000006,77.06952000000007,The Joint An Addiction,28.46759593690231,77.08150591845121,Burger Joint
Cheelarh,28.47762000000006,77.06952000000007,Pintxo,28.46760694781194,77.08177224611548,Tapas Restaurant
Cheelarh,28.47762000000006,77.06952000000007,"Brix, Street Bar & Rock Cafe",28.46822143501739,77.06270429940967,Diner
Cheelarh,28.47762000000006,77.06952000000007,Farzi Cafe,28.4951679947781,77.08863783102005,Bistro
Cheelarh,28.47762000000006,77.06952000000007,Starbucks,28.458761436516035,77.07251887458456,Coffee Shop
Cheelarh,28.47762000000006,77.06952000000007,Burma Burma,28.494775597417373,77.08840003629125,Burmese Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Saffron,28.500975384990568,77.08931910128075,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Amici Cafe,28.495684970049822,77.08891691328957,Italian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Al Zaitoon,28.4957577675248,77.0889756392799,Middle Eastern Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Sutra,28.49484090179607,77.08831915785693,Gastropub
Cheelarh,28.47762000000006,77.06952000000007,Binge Bakery,28.47120009002552,77.10206156244745,Bakery
Cheelarh,28.47762000000006,77.06952000000007,Three Sixty One,28.501974770492165,77.08818331998025,Restaurant
Cheelarh,28.47762000000006,77.06952000000007,The Monk,28.463142122986653,77.04903695574885,Chinese Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Another Fine Day Cafe,28.454797838060543,77.09748507647214,Bistro
Cheelarh,28.47762000000006,77.06952000000007,Cilantro,28.50092086898358,77.08936302856068,Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Hyatt Place,28.500691773371567,77.06700660865066,Bed & Breakfast
Cheelarh,28.47762000000006,77.06952000000007,Chokola,28.4493681607215,77.07999600697141,Dessert Shop
Cheelarh,28.47762000000006,77.06952000000007,Oh calcutta,28.495203815541032,77.08866128148075,Asian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Amaranta,28.50182832054666,77.08810683831236,Seafood Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Dana Choga,28.482303223839725,77.04953618403329,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Chaayos,28.509575502716977,77.0713722986773,Tea Room
Cheelarh,28.47762000000006,77.06952000000007,China Club,28.48028291707177,77.10221820950966,Chinese Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Nando's,28.49551662585178,77.08884662333789,Portuguese Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Chili's,28.50210107517323,77.0976207918191,American Restaurant
Cheelarh,28.47762000000006,77.06952000000007,The Belvedere,28.50184046228228,77.08817364423577,French Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Tunday Kababi,28.47110517740906,77.10195780797898,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Orange Chopsticks,28.50960951820145,77.07143267422856,Thai Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Dunkin',28.503969788417628,77.09708320096625,Donut Shop
Cheelarh,28.47762000000006,77.06952000000007,Sameer Qureshi,28.46620844985384,77.09886214914994,BBQ Joint
Cheelarh,28.47762000000006,77.06952000000007,Om Sweets,28.4736156184153,77.04798828192092,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Bikanerwala,28.469620334659687,77.03628259892638,Indian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Karim's,28.480103829990387,77.04770522644316,Mughlai Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Jamie's Italian,28.504428906063072,77.09683480765626,Italian Restaurant
Cheelarh,28.47762000000006,77.06952000000007,Subway,28.45417068984416,77.05136099853962,Sandwich Place
Cheelarh,28.47762000000006,77.06952000000007,Om Sweets & Snacks,28.452976988997865,77.05055472219098,Indian Sweet Shop
Cheelarh,28.47762000000006,77.06952000000007,Cafe Coffee Day (CCD),28.47826211194333,77.04645969831232,Coffee Shop
DlfQe,28.47762000000006,77.06952000000007,Roots - Cafe in the Park,28.469499756589546,77.06826400756138,Café
DlfQe,28.47762000000006,77.06952000000007,Cafe Di Ghent,28.468248362697366,77.08291804597158,Café
DlfQe,28.47762000000006,77.06952000000007,Sakley's Mountain Cafe,28.46758368316033,77.08169497501491,Café
DlfQe,28.47762000000006,77.06952000000007,Prego @ The Westin Gurgaon,28.476926081242144,77.07077879942365,Italian Restaurant
DlfQe,28.47762000000006,77.06952000000007,Di Ghent Boulangerie,28.46840079013386,77.08341954863492,Bagel Shop
DlfQe,28.47762000000006,77.06952000000007,Cafe Delhi Heights,28.46820072391548,77.08378617082396,Café
DlfQe,28.47762000000006,77.06952000000007,Swagath Restaurant & Bar,28.46998340735945,77.06293189971409,Indian Restaurant
DlfQe,28.47762000000006,77.06952000000007,Fat Lulu's,28.467555017176956,77.08155051421342,Pizza Place
DlfQe,28.47762000000006,77.06952000000007,The Pasta Bowl Company,28.468166837232534,77.08337968660106,Italian Restaurant
DlfQe,28.47762000000006,77.06952000000007,Fat Lulu's,28.46798754842916,77.0829322455519,Italian Restaurant
